id,text,twitterUrl,retweetCount,replyCount,likeCount,quoteCount,isReply,date
1518538929141657600,"Bien puede ser el gráfico de cualquier Shitcoin o un Rugpull random, pero no, es el gráfico de Netflix, -70% en medio año, ha caído lo mismo que el Shiba INU en menos tiempo.

Luego lees ""Las criptos son volátiles"", y te tienes que reír de las empresas infladas a billetazo. https://t.co/hTv7XcRtaq",https://twitter.com/ORamosBets/status/1518538929141657600,52,6,292,2,False,2022-04-25
1518704538533830656,What’s happening w Netflix? Why the free fall ? 🤔. I don’t get it fully. Please share your thoughts here. Thank you.,https://twitter.com/ashajadeja325/status/1518704538533830656,11,78,162,6,False,2022-04-25
1518409462465253378,"In its first 28 days, ""Bridgerton"" has beat its own Season 1 to become the most-watched show in English in the platform's history. https://t.co/GwOfa8wQxb https://t.co/yASSFrlDz0",https://twitter.com/IndieWire/status/1518409462465253378,102,4,1075,29,False,2022-04-25
1518560648699183104,"Top Countries that Streamed ""With You"" by Jimin and Sungwoon on Spotify

🇧🇷 #1 Brazil - 298,941
🇮🇳 #2 India - 246,171
🇺🇲 #3 USA - 238,436 https://t.co/fUCI3JowAR",https://twitter.com/JiminGlobal/status/1518560648699183104,829,68,3209,129,False,2022-04-25
1518410577328095237,"#AVANCE: De acuerdo con algunos reportes, probablemente la película #Belle, de Mamoru Hosoda, llegue próximamente al catálogo de @NetflixLAT. https://t.co/jdPwgjwRlg",https://twitter.com/ANMTVLA/status/1518410577328095237,38,16,408,18,False,2022-04-25
2002064131734835578,"Real-time workloads run on speed. Redis powers the fast path for chatbots, AI agents, and anything that needs sub-ms performance at scale.",https://twitter.com/Redisinc/status/2002064131734835578,9,4,123,0,False,2025-12-19
1518675198756720643,"First-week viewership on HBO Max
• #TheBatman = 4.1 million
• THE SUICIDE SQUAD = 3.5 million
• WONDER WOMAN 1984, THE MATRIX RESURRECTIONS = 3.2 million
• DUNE =  2.3 million
• ZACK SNYDER’S JUSTICE LEAGUE = 2.2 million",https://twitter.com/JohnnySobczak/status/1518675198756720643,22,1,177,2,False,2022-04-25
1518574100129660929,"#TheBatman is reportedly putting up “huge numbers” on #HBOMax, per @MattBelloni/@PuckNews. If only Warner Bros Discovery would permit Nielsen to release its viewership for it debut week. 

Over/Under WW84’s 2.252 billion minutes viewed in Week 1? https://t.co/HarCaoxPUO",https://twitter.com/Great_Katzby/status/1518574100129660929,31,6,202,1,False,2022-04-25
1518587966209331200,The Batman is streaming on HBO via HBO Max.,https://twitter.com/StreamOnMax/status/1518587966209331200,9,9,171,1,True,2022-04-25
1518679685437157376,"HBO Max first week viewership numbers:

Mortal Kombat (4.3m)
The Batman (4.1m)
The Suicide Squad (3.5m)
WW1984 (3.2m)
The Matrix Resurrections (3.2m)
Dune (2.3m)
Zack Snyder’s Justice League (2.2m)

(https://t.co/dfTZwsQXMM) https://t.co/xLlFrRGr20",https://twitter.com/FilmUpdates/status/1518679685437157376,186,78,2614,217,False,2022-04-25
1518395407646302209,"y digo sí, Netflix ha tomado pésimas decisiones por años pero saca de pedo que ahora tengamos ooootro mercado dominado por las mismas tres compañías y que todo mundo aplauda jaja",https://twitter.com/daveedsc/status/1518395407646302209,11,2,424,0,True,2022-04-25
1518675148131520514,"In other #TheBatman news, according to 3rd party researcher #SambaTV, #RobertPattinson’s film was watched in 4.1M US households on #HBOMax on 1st week,#2 biggest for Max only below #MortalKombat’s 4.3M in 7 days, despite #Batman  debuting after 45 days in theatres &amp; on a MON,
1/3 https://t.co/X2QckVVgu5",https://twitter.com/Luiz_Fernando_J/status/1518675148131520514,84,5,524,8,False,2022-04-25
1518576013231501314,"Latest NPD hardware numbers (game console sales in the U.S.) indicate three things:

- Overall hardware supply still bad (revenue down from year ago)
- Xbox doing better than it has in a generation
- PS5 in really short supply (beaten by Switch in units in Q1, by Xbox in $ in Q1) https://t.co/kIYhLQtT2m",https://twitter.com/stephentotilo/status/1518576013231501314,83,24,548,22,False,2022-04-25
1518466624856424448,ถ้าทำงี้จริง​ คนเลิกซับเยอะกว่าเดิมแน่​ เค้าคิดว่าเค้าเป็น​ streaming service เจ้าเดียว​เลยมั้ง​ apple tv+ ก็กำลังมา hbo ก็มีแต่หนัง/ซีรีส์คุณ​ภาพ​ หนังหาดูยากหลากสไตล์ก็​ไป mubi​ ถึงทาร์เก็ตจะต่างกันไป​ แต่ผู้บริโภค​มีตัวเลือกเยอะมาก​ ใครจะง้อมึงก้อนนน,https://twitter.com/Wyvernhood/status/1518466624856424448,23722,19,3060,115,False,2022-04-25
1518496674821382144,"Elçin Sangu &amp; Kerem Bürsin’in başrolünde yer aldığı ve Kerem beyin ortak yapımcısı olduğu #Yaşamayanlar dizisi Netflix Brezilya’da en popüler yapımlar listesinde 💥

 #KeremBürsin #ElçinSangu https://t.co/6qOttQNxsh",https://twitter.com/huyde12/status/1518496674821382144,149,43,448,24,False,2022-04-25
1518602876360216577,"Xbox sold more than 430 000 units in March according to NPD, setting a new record previously detained by X360 in March 2011.
Xbox Series X|S will surely overtake PS5 in USA 🇺🇸 before Summer.
#Xbox is back 😎 https://t.co/mlvKvZij2Q",https://twitter.com/astaranx/status/1518602876360216577,25,11,190,1,False,2022-04-25
1518540285504073730,"Spider-Man Miles Morales At No.14

Horizon Forbidden West Drops To No.7

Gran Turismo 7 Drops To No.11

MotoGP 22 At No.39 Sales Spilt Per Platform:
PS5: 37%
Xbox: 31%
PS4: 26%
Switch: 6%
PS5+PS4: 63%

UK Boxed Charts Week Ending April 23rd 2022: https://t.co/W07iBfg9IS",https://twitter.com/Zuby_Tech/status/1518540285504073730,18,11,169,2,False,2022-04-25
1518584109886578694,"Netflix anunciou que irá lançar um documentário sobre o caso ‘Nth Room’ s.

O documentário com investigação e entrevistas sobre os crimes sexuais cometidos irá abordar o terrível caso de exploração sexual que foi exposto em 2020 e chocou o mundo.

Lançamento no dia 18 de maio. https://t.co/Hiv9QEklOX",https://twitter.com/npomvtt/status/1518584109886578694,212,17,1949,141,False,2022-04-25
1518503377730424832,"Heartstopping love stories on @netflix! — with special mention of “GAMEBOYS from the Philippines”! 

Check out the full article on @TeenVogue: https://t.co/2YCTGkBlfO https://t.co/qogU6GHILK",https://twitter.com/theideafirst_co/status/1518503377730424832,99,7,356,18,False,2022-04-25
1518411900731727872,"📰 | Por aqui dorameires BR seguem perdendo! 

Os dramas amados por muitos e não suportados por outros, #BoysOverFlowers e #StrangersFromHell irão sair do catálogo da @NetflixBrasil em 1° de maio e 14 de maio, respectivamente.

Ainda dá tempo de maratonar! https://t.co/v4blwZOQXh",https://twitter.com/DramalandBR/status/1518411900731727872,12,9,174,37,False,2022-04-25
1518683557690019849,"#TheBatman has the second biggest first week viewership on HBO Max in Smart TV U.S. households with 4.1 million.

(via https://t.co/cZy4X8ihmR) https://t.co/JOJTxWHqmO",https://twitter.com/TheBatmanFilm_/status/1518683557690019849,90,10,916,9,False,2022-04-25
1518389684459687938,"Sunday night update:  Equity futures down (SPX -0.5%, NDX -0.5%) as traders weighed more Fed tightening against a full slate of corp earnings this week (Tues - MSFT, GOOG; Wed - FB; Thurs - TWTR, AMZN, AAPL). 1Q GDP Thurs 1.0%E.  Expect more $TWTR @elonmusk discussions this week.",https://twitter.com/garyblack00/status/1518389684459687938,24,20,454,0,False,2022-04-25
1518945926181699591,"excess returns will always be competed away. Netflix controlled a large market share in its video streaming lane for almost a decade and were synonymous with online streaming, the popular phrase ""Netflix and chill"".

As more companies saw their success, they came out with theirs",https://twitter.com/JE_dna/status/1518945926181699591,0,1,1,0,True,2022-04-26
1518895172112699393,"In a market swamped with streaming services, Netflix's massive loss of subscribers is a big deal https://t.co/QMd9D1j9to https://t.co/JCt2FuKWRK",https://twitter.com/MENAFN/status/1518895172112699393,0,0,1,0,False,2022-04-26
1518832892067328001,"@vitorgalvao @amoremiow @world_of_bl_com Let me explain, this is an average rating from each Thai channel in 2022 first quarter. All the BLs never reached 2.5 on live tv, they do better on streaming platform, they were considered as niche market. Director said he’s ok with the results because it did well on Netflix https://t.co/bim2mJDmDj",https://twitter.com/thisissharpay/status/1518832892067328001,0,0,0,0,True,2022-04-26
1519096693421219841,"Netflix has lost subscribers for the first time since 2011. 

Netflix rival streaming apps also now represent a combined 61% of the market share.

What does this mean for the future of on demand streaming apps? https://t.co/as7q6URE3Q",https://twitter.com/MediaSharkGC/status/1519096693421219841,0,0,0,0,False,2022-04-26
1518834845442613248,"Netflix’s recently reported a shocking loss of 200,000 subscribers.

These losses are a worrying shift for a business that had previously only seen sustained growth since 2011 – however there’s more nuance to the issue. 

@QUT
https://t.co/dVuIYTXO1b",https://twitter.com/ConversationEDU/status/1518834845442613248,3,0,5,1,False,2022-04-26
1518978306351140864,"Streaming business might be cooling off, but don't tell Asian telcos.

Pay TV incl #streaming services is a core strategy for the region's major operators.

Asia is the one region where #Netflix grew its subscriber in Q1. It added 1.1 Asian subs.

https://t.co/7DZlffuEWw https://t.co/HlHPS6IlVy",https://twitter.com/Yozzo/status/1518978306351140864,0,0,0,0,False,2022-04-26
1519004227561009153,Has the streaming bubble burst? Adam Coons of @WinthropCapital told me the competition is tough and streaming services may have to rein in their spending on high-production TV after Netflix shocked the market last week.,https://twitter.com/elenacmontanez/status/1519004227561009153,0,0,1,0,False,2022-04-26
1518989325995761664,"Netflix plan to get subs up: lower cost + ads
""Neither of these suggestions does anything to offer a reason to stay subscribed. There is no promise enjoyable original series won’t be cancelled too soon, like Sense8, Altered Carbon, or The OA for example""
https://t.co/GrTgVck8VZ",https://twitter.com/CancelNetflix/status/1518989325995761664,0,0,5,0,False,2022-04-26
1518844088430170112,Asian streaming still a growth market for Netflix and telcos https://t.co/N3vG9feUWr https://t.co/MmR43DVce7,https://twitter.com/joseserranoB/status/1518844088430170112,0,0,0,0,False,2022-04-26
1518906231896821762,"Netflix rival #streaming #apps now represent combined 61% of #market share.

Looks like #Netflix competitors are catching up!

Full report via @BusinessofApps:

https://t.co/oPxCwKn5dT

#technews #mobileapps #videostreamingapps",https://twitter.com/yodelmobile/status/1518906231896821762,0,0,0,0,False,2022-04-26
1518787215609933826,"Netflix rival streaming apps now represent combined 61% of market share, Disney+ has been one of the fastest-growing streaming apps for MAUs. Creative &amp; right strategies helped a lot:👉 https://t.co/CTdvujTRCT 👈

#streaming #streamapp #videogames #video #videoapp #appgrowth #aso https://t.co/fJoyYnIYn5",https://twitter.com/lisafen59875120/status/1518787215609933826,0,0,0,0,False,2022-04-26
1519021390191603715,"Netflix is losing users after years of dizzying growth. The economic crisis, changes in consumers’ habits and fierce competition from other platforms have transformed a rapidly evolving market https://t.co/j2UmXwmlWd",https://twitter.com/elpaisinenglish/status/1519021390191603715,0,0,2,0,False,2022-04-26
1518787098177724416,"Netflix rival streaming apps now represent combined 61% of market share, Disney+ has been one of the fastest-growing streaming apps for MAUs. Creative &amp; right strategies helped a lot:👉 https://t.co/iRWf76mP1P 👈

#streaming #streamapp #videogames #video #videoapp #appgrowth #aso https://t.co/gvi0oMwGpY",https://twitter.com/ASOWorldcom/status/1518787098177724416,0,0,0,0,False,2022-04-26
1519009663773290497,"No company has benefited more from the shift in the way people watch television than #Netflix. 

But the news that the streaming service had lost 200,000 customers transformed it from the quintessential growth stock into a market pariah almost overnight.
https://t.co/abeMYFcVKZ",https://twitter.com/NDTVProfitIndia/status/1519009663773290497,1,0,4,0,False,2022-04-26
1518846236706709505,Asian streaming still a growth market for Netflix and telcos. Asia is the one region where Netflix grew its subscriber base in the first quarter. https://t.co/qlHkeRG4Gu,https://twitter.com/Light_Reading/status/1518846236706709505,0,0,2,0,False,2022-04-26
1518833716269039616,"Netflix's subscriber loss signals some troubling changes for the streamer amidst a very competitive streaming landscape, says me in @ConversationEDU. Read this then take a look through @DrTVLotz's Netflix and Streaming Video book. @qutdmrc @QUT     

https://t.co/6IzLfmS3XD",https://twitter.com/Ollie_Eklund/status/1518833716269039616,1,0,7,1,False,2022-04-26
1518845732093976578,Asian streaming still a growth market for Netflix and telcos (Robert Clark/Light Reading) https://t.co/wdsn3GljPn,https://twitter.com/TechInvestNews/status/1518845732093976578,0,0,0,0,False,2022-04-26
1519000249322598405,"@dagorenouf For example anyplace where there are network effects. 

Once google won in search it’s been hard for any new company to get a foothold. 

But movie streaming doesn’t have network effects so new competitors of Netflix keep entering the market. 

What do you think?",https://twitter.com/gauravsingh961/status/1519000249322598405,0,1,1,0,True,2022-04-26
1518750140592537602,"!Ya es oficial! #Pálpito es actualmente la serie de Netflix más vista en el mundo. 
Alegría y agradecimiento en altas dosis. https://t.co/Rag36LYNDp",https://twitter.com/Leonardo_Padron/status/1518750140592537602,2001,942,14485,254,False,2022-04-26
1518749880419864577,"@KnightOfGames_ Surely you haven’t seen the hit adult animated sci-fi drama FINAL SPACE on HBO Max in the US, Netflix International, and/or iTunes! Beautiful visuals, compelling storylines, fleshed out characters, FINAL SPACE HAS GOT IT ALL!  https://t.co/MCs2CI28bA",https://twitter.com/finaIspace/status/1518749880419864577,30,11,428,10,False,2022-04-26
1518972018380754945,"La CIA le está buscando, pero nosotros le hemos encontrado antes. #ElAgenteInvisible, con Ryan Gosling, Chris Evans y Ana de Armas, llegará a cines seleccionados el 15 de julio y el 22 de julio ya estará disponible en Netflix. https://t.co/cjAdaFWysJ",https://twitter.com/NetflixES/status/1518972018380754945,104,7,785,48,False,2022-04-26
1519056850309816324,"La audiencia global de Netflix consumió 68 millones de horas de TV viendo #Pálpito solo en su primera semana.

Una cifra que sorprende y abruma a todo el maravilloso equipo responsable de esta historia. 
@netflix @NetflixLAT @CMOP_CINEYTV https://t.co/9w0fhpCN8A",https://twitter.com/Leonardo_Padron/status/1519056850309816324,402,204,3722,54,False,2022-04-26
1518971914718375939,"RYAN GOSLING 💥 CHRIS EVANS 💥 ANA DE ARMAS 💥 REGÉ-JEAN PAGE BERSATU DI THE GRAY MAN. Dari sutradara Anthony dan Joe Russo, catet tayang 22 Juli! https://t.co/YJ4C1l5xDs",https://twitter.com/NetflixID/status/1518971914718375939,131,43,410,108,False,2022-04-26
1518847847197720578,"『#ザ・スーサイド・スクワッド “極”悪党、集結』が4月27日より配信です。
ハーレイ・クインのほか、サメ人間や武器オタクとそうそうたる悪党が減刑と引き換えに世界を救うミッションに挑みます。監督・脚本を手がけたのは『ガーディアンズ・オブ・ギャラクシー』シリーズのジェームズ・ガン。 https://t.co/jJCwcXxfXi",https://twitter.com/NetflixJP/status/1518847847197720578,410,2,1190,73,False,2022-04-26
1518752162611974144,"Nos llena de orgullo que la serie colombiana #Pálpito, producida por @CMOP_CINEYTV para @Netflix, se posicione como la más vista en el mundo. Un resultado del impulso que le hemos dado a la #EconomíaNaranja con incentivos como los Certificados de Inversión Audiovisual #CINA.",https://twitter.com/IvanDuque/status/1518752162611974144,1358,1370,6209,253,False,2022-04-26
1518978154622193664,"#RadheShyam hindi on Netflix from May 4!

#Prabhas https://t.co/EEUBG0ESZj",https://twitter.com/Kaushal_rebel/status/1518978154622193664,122,6,570,4,False,2022-04-26
1519035118643425280,"JAWS. DROPPED. The Ultimatum, your new reality obsession, is Now Streaming on Netflix. https://t.co/29Ubo18kQM",https://twitter.com/netflix/status/1519035118643425280,35,240,945,130,False,2022-04-26
1518972097644617728,RYAN GOSLING 💥 CHRIS EVANS 💥 ANA DE ARMAS💥THE GRAY MAN 💥 22 TEMMUZ'DA💥 SADECE NETFLIX'TE https://t.co/hi0nKuqRgq,https://twitter.com/netflixturkiye/status/1518972097644617728,11,17,872,20,False,2022-04-26
1519044476383207425,OMOOO AM I SEEING THIS RIGHT??? BUSINESS PROPOSAL IS ON TOP 10 TV SHOWS IN NETFLIX ITALY 😭 I'm so proud huhuhuhuhuhu it's not everyday there is a asian drama/movie on the Top 10 😭 https://t.co/Y9u2vLfdZb,https://twitter.com/ljsksr/status/1519044476383207425,60,3,338,2,False,2022-04-26
1518968145679052803,"連休だからこそ見れる話題作がある。
名作がある。
大作がある。
そして、
ドラマがある。
アニメがある。
映画がある。
どんなジャンルの、
どんな作品だって、
あなたの気分に合わせて
楽しめる！
さあ、はじめよう。
GWは、NETFLIX

#GWはネトフリこれ見る
https://t.co/vCW4V6qodm https://t.co/Xwp5BOgSxl",https://twitter.com/NetflixJP/status/1518968145679052803,1060,257,13713,207,False,2022-04-26
1518969757562970114,The gray man  #TheGrayMan @NetflixFilm July 22nd on Netflix @Russo_Brothers https://t.co/yAXte77C2G,https://twitter.com/dhanushkraja/status/1518969757562970114,8719,7187,73258,691,False,2022-04-26
1518987422876327937,STREAMING ALERT: #RadheShyam (Hindi) Will Be Available On #Netflix From May 3rd!! #Prabhas https://t.co/30KtoUl28e,https://twitter.com/BoxOfficeGraph/status/1518987422876327937,102,4,259,1,False,2022-04-26
1518982691206533120,"*Takes a deep breath*
RYAN GOSLING 💥 CHRIS EVANS 💥 ANA DE ARMAS 💥 DHANUSH 💥 REGÉ-JEAN PAGE 💥  
THE GRAY MAN - directed by Anthony and Joe Russo arrives on July 22, only on Netflix!
*BRB, taking more deep breaths* https://t.co/qWl6pEWggL",https://twitter.com/NetflixIndia/status/1518982691206533120,270,25,1914,28,False,2022-04-26
1518976403684970497,"Gosling 💥  Evans 💥  de Armas 💥  Page

THE GRAY MAN diretto da Anthony e Joe Russo è in arrivo il 22 luglio. https://t.co/zIJatRcpTT",https://twitter.com/NetflixIT/status/1518976403684970497,15,4,378,7,False,2022-04-26
1519011293893697543,"ACLAMADA! “Heartstopper” se tornou uma das séries mais bem avaliadas da história da Netflix no Rotten Tomatoes, com uma nota perfeita de 100% da crítica. https://t.co/FGnko9L2OS",https://twitter.com/SeriesBrasil/status/1519011293893697543,2477,309,22190,934,False,2022-04-26
1518971957475221505,"GOSLING💥 EVANS 💥 DE ARMAS 💥 PAGE
'The Gray Man', dirigida por Anthony y Joe Russo,  estrena el 22 de julio en Netflix. https://t.co/n0u6gQrOIR",https://twitter.com/NetflixLAT/status/1518971957475221505,67,23,988,31,False,2022-04-26
1518972253605556224,"The @Russo_Brothers created an epic, globe-hopping action-packed cinematic extravaganza coming your way July 22! 

The Gray Man co-stars Ana de Armas, @regejean Page, Jessica Henwick, @dhanushkraja, Billy Bob Thornton &amp; @AlfreWoodard! https://t.co/BWriPm2B7b",https://twitter.com/netflix/status/1518972253605556224,381,57,2274,129,True,2022-04-26
1518771578766389248,#MyLiberationNotes is entering top 10 in netflix malaysia for the first time 😭😭😭 https://t.co/gWhGPOykVJ,https://twitter.com/KimDingg/status/1518771578766389248,28,7,195,4,False,2022-04-26
1518785301577146369,"Netflix still commands the majority of monthly active users in the US at a 39% market share, its rivals are catching up representing a combined 61%.
#Netflix #DisneyPlus #HBOMax #streaming #USA https://t.co/KesdCq6vt3",https://twitter.com/srinicaps/status/1518785301577146369,0,0,1,0,False,2022-04-26
1518797715580149760,"Netflix rival streaming apps now represent combined 61% of market share, Disney+ has been one of the fastest-growing streaming apps for MAUs. Creative &amp; right strategies helped a lot:👉 https://t.co/sl1dlB8RiV 👈

#streaming #streamapp #videogames #video #videoapp #appgrowth #aso https://t.co/nn4iyW0yES",https://twitter.com/marc06606223/status/1518797715580149760,0,0,0,0,False,2022-04-26
1518954234183622656,Sell side changed their view on #Netflix and streaming service market in about one month after the steep price correction and company changing the guidance. Same pattern,https://twitter.com/ashutoshkojha/status/1518954234183622656,0,0,0,0,False,2022-04-26
1518908603918344192,"""There is no promise enjoyable original series won’t be cancelled too soon, like Sense8, Altered Carbon, or The OA...."" Yup.
@NetflixUK

In a market swamped with streaming services, Netflix’s massive loss of subscribers is a big deal
https://t.co/SyWXzGOQ4a",https://twitter.com/AKASDM/status/1518908603918344192,0,0,1,0,False,2022-04-26
1518864030336659457,"With #Netflix greenlighting ads, streaming is about to become cable TV https://t.co/lm25512bv2 via @qz",https://twitter.com/premiermarkets/status/1518864030336659457,0,0,1,0,False,2022-04-26
1518815961268297730,"With the increase of the streaming market, investors are likely anxious about the economic panorama for #Netflix. The biggest #streaming company shed 200,000 global subscribers in the first quarter of 2022 and from then shares' price dropped around 25%.
https://t.co/8Qe1jiuZCe https://t.co/ahorF3rZ5G",https://twitter.com/vizslapp/status/1518815961268297730,0,0,0,0,False,2022-04-26
1518884784042303488,"5 years of Netflix gains erased. Netflix has seen massive number of entries and no longer dominate the market either. A new phase of streaming setvices has begun.

#Netflix",https://twitter.com/BitDominator/status/1518884784042303488,0,1,1,0,False,2022-04-26
1518996751046295553,"@Ollie_Eklund
100% agree with your take. I saw you own shares of Netflix &amp; need to ask: why does it seem like everyone but Netflix sees what the issue is? Many of us told them for awhile now that this'd happen, yet they want to make the service even worse? https://t.co/aNh1aDaykR",https://twitter.com/XedoBandito/status/1518996751046295553,0,1,1,0,False,2022-04-26
1518960654929080321,@terrychristian @rebecca_sussex Right.  Their deal with Netflix is old news.  Netflix stock went down due to more new streaming services coming on the market and rising prices for consumers.  It's normal competition for subscribers.  The new ones are offering the cheap introductory prices.,https://twitter.com/jmills709/status/1518960654929080321,0,0,0,0,True,2022-04-26
1519053618053271552,"And it's become a bit like Simon Cowell and pop music. You are expected to consume whatever, even if it doesn't interest you as much as last year's offerings. Disney really controls the market. One day, one of the great streaming services will fall (likely Netflix)...

4 / 10",https://twitter.com/GoKartMedia/status/1519053618053271552,0,1,1,0,True,2022-04-26
1518953692514430977,"@ZeeROGBA Just as Disney was able to use its existing structure (being a world-class studio with a cache of blockbusters in addition to being a streaming platform) to slash Netflix market share, same might happen to Netflix",https://twitter.com/fezyexquisite/status/1518953692514430977,0,2,0,0,True,2022-04-26
1519080845960794112,@jakob_braydon @LastLapLucy The American sports market is a saturated space already with so many major sports leagues (versus when Netflix started streaming) so it’s even more important that they leave a positive impression on the max amount of money ppl to create a real fan base.,https://twitter.com/iBank89/status/1519080845960794112,0,1,2,0,True,2022-04-26
1518952240962285571,"The video streaming market is getting more and more crowded. 

@Netflix rivals like @Hulu, @HBOMax, and @disneyplus now represent 61% of combined market share. 
 - @BusinessofApps 

https://t.co/I1sP8JqEy3",https://twitter.com/evoleardigital/status/1518952240962285571,0,0,0,0,False,2022-04-26
1519184501062184960,"With COVID-19 cases lowered and three quarters of America’s adult population fully vaccinated, Americans could be spending more time out of the house and away from the TV. https://t.co/7aSl0jlXaE",https://twitter.com/MarketWatch/status/1519184501062184960,0,2,9,0,False,2022-04-27
1519328491753422848,"@FiduciaInvest Entirely possible it came back to bite them

Disney has advantages over a Netflix: a substantial catalog buildup, the IP, and streaming bundle w/ESPN+ and Hulu, and they debut movies in theaters with big box office $

I also don't think a boost in the parks is totally priced in",https://twitter.com/Replicant_Cap/status/1519328491753422848,0,0,0,0,False,2022-04-27
1519343300666589184,"While Netflix is still the market leader, the firm is forecasting a glaring loss of 2 million subscribers in the second quarter of the current year. Has Netflix reached its peak?
#Netflix #streaming #subscription #advertising https://t.co/x5QAAD1ngB",https://twitter.com/esc_du/status/1519343300666589184,0,0,5,0,False,2022-04-27
1519409139398631427,"As Netflix’s latest reality hit wraps on Sunset Boulevard, there’s real-life drama unfolding in a much gloomier location: Wall Street. We talked to @MattBelloni about what the future holds as streaming giants compete for real estate in a crowded market.",https://twitter.com/Wealthsimple/status/1519409139398631427,0,0,9,0,False,2022-04-27
1519357693223448577,Logical to assume activist shareholders are building and running Netflix models to see what's there. The problem is the video streaming industry is changing rapidly. There aren't many tech-oriented activist shareholders who also have a good handle on the video streaming market.,https://twitter.com/neilcybart/status/1519357693223448577,1,1,7,0,True,2022-04-27
1519398541541658624,Suffering subscriber losses and $50 billion in value – the streaming giant confronts the reality of a maturing market and its failure to produce enough buzzy content. https://t.co/PqBodtplow,https://twitter.com/wwd/status/1519398541541658624,1,0,2,0,False,2022-04-27
1519186311671808001,"As @netflix shares plummet and its position as leader of the streaming services pack starts to falter, a QUT media scholar said the company is pulling out all stops to keep its customers and maintain its dominance in an increasingly saturated market. https://t.co/pmEQ8rxxKB",https://twitter.com/Mumbrellanews/status/1519186311671808001,0,0,1,0,False,2022-04-27
1519303111210377216,"- @Netflix has reported a loss of subscribers for the first time in 10 years. With such a saturated market of streaming services, how can Netflix innovate? @ProfACorbett shares his insight. https://t.co/8OFLEvwUw5",https://twitter.com/babson/status/1519303111210377216,1,0,6,0,False,2022-04-27
1519275888482861057,"Unlike Apple and Disney, Netflix only has one product, its streaming platform. Without any other business offsetting losses, even a small change to its subscriber base can have huge effects on its stock price. https://t.co/l6mE3VOyvS",https://twitter.com/rapplerdotcom/status/1519275888482861057,2,0,9,0,False,2022-04-27
1519240980771512320,"In a market swamped with streaming services, Netflix's massive loss of subscribers is a big deal https://t.co/H5u0ixmCX1 via @ConversationEDU",https://twitter.com/MelissaSweetDr/status/1519240980771512320,0,0,1,0,False,2022-04-27
1519308381739118593,"In a market swamped with streaming services, Netflix’s massive loss of subscribers is a big deal
https://t.co/LQASdQ2SaW",https://twitter.com/StuffSA/status/1519308381739118593,0,0,1,0,False,2022-04-27
1519347924802621440,Nasdaq rebounding but Netflix now tanking to $191. People just can’t get over the sub guidance. Was this the turning point for the entire streaming market?,https://twitter.com/teroterotero/status/1519347924802621440,0,2,0,0,False,2022-04-27
1519330792379404290,"Has the #streaming market hit a peak? Maybe, but the media industry will need more than just ads and subscriptions. Catch up on the challenges facing @netflix in @MorningBrew
https://t.co/JE1RBLlgEO",https://twitter.com/progresspartner/status/1519330792379404290,0,0,1,0,False,2022-04-27
1519144765798854656,"""Like Sky before it, Netflix is a television company using tech as a crowbar for market entry."" @benedictevans #tech #streaming #content https://t.co/Lddn8Vql7J",https://twitter.com/ckopf1/status/1519144765798854656,0,0,1,0,False,2022-04-27
1519388669236416512,"“The Spanish have proved to be the most prolific sharers, at 47% of subscribers, followed by Germany (42%), France (35%) and Italy (33%). The UK, Netflix’s biggest European market by some distance, has the lowest level of password sharing of the five.”  https://t.co/gjsTYweuRR",https://twitter.com/BetiteB/status/1519388669236416512,0,0,0,0,False,2022-04-27
1519363828751814656,"""As with #CNNPlus it may be more challenging for newer entrants to justify their value within the saturated market. Expect to see more value driven price points to prevent cancellations, like #Netflix’s ad-based option"" 

#avod #hollywood @Kantar #data  https://t.co/cS8tnMfLo2",https://twitter.com/AlRokerEnt/status/1519363828751814656,0,0,0,0,False,2022-04-27
1519394324584321026,"The anonymous police reports I made via the TTPS app and some of my complaints online may have contributed significantly to this…
Netflix’s way of doing business is affecting ⁦@netflix⁩ and my company negatively
⁦@USinTT⁩ ⁦@INTERPOL_HQ⁩ https://t.co/RknzGzD6lP",https://twitter.com/Osaroprime/status/1519394324584321026,0,1,0,0,False,2022-04-27
1519336352038502400,"A few of the covid trade favorites:

Peloton: -88%
Zoom: -83%
Netflix: -72%
Shopify: -75% https://t.co/EucViqi4Vj",https://twitter.com/WClementeIII/status/1519336352038502400,231,118,1568,54,False,2022-04-27
1519349218745462786,The median price to sales ratio in the Nasdaq 100 has moved back below 6x for the first time since May 2020. It peaked last November at 8.5x and is now lower than it was before the start of the pandemic (6.4 in Dec 2019). $QQQ https://t.co/me95ChPpkR,https://twitter.com/charliebilello/status/1519349218745462786,120,23,634,10,False,2022-04-27
1519104041946472448,"Netflix and Studio Colorido are teaming up to produce three feature films! 
First one is Drifting Home premiering on September 16!

¡Netflix y Studio Colorido producirán 3 películas, y la primera, Hogar a la deriva, se estrenará en Netflix el 16 de septiembre! https://t.co/i4mNJ12hVe",https://twitter.com/NetflixAnime/status/1519104041946472448,107,6,533,13,False,2022-04-27
1519428922114514945,"@Mont6147 @SeriesTWBZ Avisa que a Netflix vai falir completamente, mas só depois de terminar a 4 temporada de Heartstopper https://t.co/9dH3CKe87t",https://twitter.com/LipeSanti1/status/1519428922114514945,4,2,166,0,True,2022-04-27
